pop rep mig tem esp abund1 abund2 
400 1 0 770 1 200 200 
400 1 0 780 1 200 200 
400 1 0.0976101 790 1 200 200 
400 1 0.0976101 800 1 200 200 
400 1 0.0976101 810 1 198 200 
400 1 0.0976101 810 4 2 0 
400 1 0.0976101 820 1 200 200 
400 1 0.0976101 830 1 200 200 
400 1 0.0976101 840 1 200 200 
400 1 0.0976101 850 1 200 200 
400 1 0.0976101 860 1 200 200 
400 1 0.0976101 870 1 200 200 
400 1 0.0976101 880 1 200 200 
400 1 0.0976101 890 1 200 200 
400 1 0.0976101 900 1 200 200 
400 1 0.0976101 910 1 200 200 
400 1 0.0976101 920 1 200 200 
400 1 0.0976101 930 1 200 200 
400 1 0.0976101 940 1 200 200 
400 1 0.0976101 950 1 200 200 
400 1 0.0976101 960 1 200 200 
400 1 0 970 1 200 200 
400 1 0 980 1 200 200 
400 1 0 990 1 200 200 
400 1 0 1000 1 200 200 
400 1 0 1010 1 199 200 
400 1 0 1010 5 1 0 
400 1 0 1020 1 200 200 
400 1 0 1030 1 200 196 
400 1 0 1030 6 0 4 
400 1 0.0976101 1040 1 187 188 
400 1 0.0976101 1040 6 13 12 
400 1 0.0976101 1050 1 195 185 
400 1 0.0976101 1050 6 5 15 
400 1 0.0976101 1060 1 192 184 
400 1 0.0976101 1060 6 8 16 
400 1 0.0976101 1070 1 200 200 
400 1 0.0976101 1080 1 200 200 
400 1 0.0976101 1090 1 200 200 
400 1 0.0976101 1100 1 200 200 
400 1 0.0976101 1110 1 200 200 
400 1 0.0976101 1120 1 200 200 
400 1 0.0976101 1130 1 200 200 
400 1 0.0976101 1140 1 200 200 
400 1 0.0976101 1150 1 200 200 
400 1 0.0976101 1160 1 200 200 
400 1 0.0976101 1170 1 200 200 
400 1 0 1180 1 200 200 
400 1 0 1190 1 200 200 
400 1 0 1200 1 200 200 
400 1 0 1210 1 200 200 
400 1 0 1220 1 200 200 
400 1 0.0976101 1230 1 200 200 
400 1 0.0976101 1240 1 200 200 
400 1 0.0976101 1250 1 200 200 
400 1 0.0976101 1260 1 200 200 
400 1 0.0976101 1270 1 200 200 
400 1 0.0976101 1280 1 200 200 
400 1 0.0976101 1290 1 200 200 
400 1 0.0976101 1300 1 200 200 
400 1 0.0976101 1310 1 200 200 
400 1 0.0976101 1320 1 200 200 
400 1 0.0976101 1330 1 200 200 
400 1 0.0976101 1340 1 200 200 
400 1 0.0976101 1350 1 200 200 
400 1 0.0976101 1360 1 200 200 
400 1 0.0976101 1370 1 200 200 
400 1 0.0976101 1380 1 200 200 
400 1 0.0976101 1390 1 200 200 
400 1 0.0976101 1400 1 200 200 
400 1 0 1410 1 200 200 
400 1 0.0976101 1420 1 200 200 
400 1 0.0976101 1430 1 200 200 
400 1 0.0976101 1440 1 200 200 
400 1 0.0976101 1450 1 200 200 
400 1 0 1460 1 200 200 
400 1 0 1470 1 200 200 
400 1 0 1480 1 200 199 
400 1 0 1480 7 0 1 
400 1 0.0976101 1490 1 200 200 
400 1 0 1500 1 200 200 
400 1 0.0976101 1510 1 200 200 
400 1 0.0976101 1520 1 200 200 
400 1 0.0976101 1530 1 200 200 
400 1 0.0976101 1540 1 200 200 
400 1 0.0976101 1550 1 200 200 
400 1 0.0976101 1560 1 200 200 
400 1 0.0976101 1570 1 200 200 
400 1 0.0976101 1580 1 200 200 
400 1 0.0976101 1590 1 200 200 
400 1 0.0976101 1600 1 200 200 
400 1 0.0976101 1610 1 200 200 
400 1 0.0976101 1620 1 200 200 
400 1 0.0976101 1630 1 200 200 
400 1 0.0976101 1640 1 200 200 
400 1 0.0976101 1650 1 200 200 
400 1 0.0976101 1660 1 200 200 
400 1 0.0976101 1670 1 200 200 
400 1 0.0976101 1680 1 200 200 
400 1 0 1690 1 200 200 
400 1 0 1700 1 200 200 
400 1 0.0976101 1710 1 200 200 
400 1 0.0976101 1720 1 200 200 
400 1 0.0976101 1730 1 200 200 
400 1 0.0976101 1740 1 200 200 
400 1 0 1750 1 200 200 
400 1 0.0976101 1760 1 200 200 
400 1 0.0976101 1770 1 200 200 
400 1 0.0976101 1780 1 200 200 
400 1 0.0976101 1790 1 200 200 
400 1 0.0976101 1800 1 200 200 
400 1 0.0976101 1810 1 200 200 
400 1 0.0976101 1820 1 200 200 
400 1 0.0976101 1830 1 200 200 
400 1 0.0976101 1840 1 200 200 
400 1 0.0976101 1850 1 200 200 
400 1 0.0976101 1860 1 200 200 
400 1 0.0976101 1870 1 200 200 
400 1 0.0976101 1880 1 200 200 
400 1 0.0976101 1890 1 200 200 
400 1 0.0976101 1900 1 200 200 
400 1 0.0976101 1910 1 200 200 
400 1 0.0976101 1920 1 200 200 
400 1 0.0976101 1930 1 200 200 
400 1 0.0976101 1940 1 200 200 
400 1 0.0976101 1950 1 200 200 
400 1 0.0976101 1960 1 200 200 
400 1 0.0976101 1970 1 200 200 
400 1 0 1980 1 200 200 
400 1 0 1990 1 200 200 
400 1 0 2000 1 200 200 
