pop rep mig tem esp abund1 abund2 
400 1 0 540 24 131 0 
400 1 0 550 2 0 137 
400 1 0 550 9 0 30 
400 1 0 550 18 57 0 
400 1 0 550 22 0 33 
400 1 0 550 24 143 0 
400 1 0 560 2 0 130 
400 1 0 560 9 0 6 
400 1 0 560 18 58 0 
400 1 0 560 22 0 64 
400 1 0 560 24 142 0 
400 1 0 570 2 0 126 
400 1 0 570 9 0 8 
400 1 0 570 18 61 0 
400 1 0 570 22 0 66 
400 1 0 570 24 139 0 
400 1 0 580 2 0 147 
400 1 0 580 9 0 8 
400 1 0 580 18 45 0 
400 1 0 580 27 4 0 
400 1 0 580 22 0 45 
400 1 0 580 24 151 0 
400 1 0 590 2 0 152 
400 1 0 590 9 0 3 
400 1 0 590 18 51 0 
400 1 0 590 22 0 45 
400 1 0 590 24 149 0 
400 1 0 600 2 0 141 
400 1 0 600 9 0 6 
400 1 0 600 18 35 0 
400 1 0 600 22 0 53 
400 1 0 600 24 165 0 
400 1 0 610 2 0 155 
400 1 0 610 9 0 7 
400 1 0 610 18 12 0 
400 1 0 610 22 0 38 
400 1 0 610 24 188 0 
400 1 0 620 2 0 151 
400 1 0 620 9 0 2 
400 1 0 620 18 30 0 
400 1 0 620 28 0 11 
400 1 0 620 22 0 36 
400 1 0 620 24 170 0 
400 1 0 630 2 0 162 
400 1 0 630 18 31 0 
400 1 0 630 22 0 16 
400 1 0 630 24 169 0 
400 1 0 630 28 0 22 
400 1 0 640 2 0 138 
400 1 0 640 18 33 0 
400 1 0 640 22 0 29 
400 1 0 640 24 167 0 
400 1 0 640 28 0 33 
400 1 0 650 2 0 134 
400 1 0 650 18 27 0 
400 1 0 650 22 0 26 
400 1 0 650 24 173 0 
400 1 0 650 28 0 40 
400 1 0 660 2 0 104 
400 1 0 660 18 50 0 
400 1 0 660 22 0 47 
400 1 0 660 24 150 0 
400 1 0 660 28 0 49 
400 1 0 670 2 0 103 
400 1 0 670 29 0 1 
400 1 0 670 18 49 0 
400 1 0 670 22 0 53 
400 1 0 670 24 151 0 
400 1 0 670 28 0 43 
400 1 0 680 2 0 81 
400 1 0 680 18 48 0 
400 1 0 680 22 0 85 
400 1 0 680 24 152 0 
400 1 0 680 28 0 34 
400 1 0 690 2 0 72 
400 1 0 690 18 64 0 
400 1 0 690 22 0 92 
400 1 0 690 24 136 0 
400 1 0 690 28 0 36 
400 1 0 700 2 0 70 
400 1 0 700 18 78 0 
400 1 0 700 22 0 119 
400 1 0 700 24 122 0 
400 1 0 700 28 0 11 
400 1 0 710 2 0 80 
400 1 0 710 18 87 0 
400 1 0 710 22 0 85 
400 1 0 710 30 0 35 
400 1 0 710 24 113 0 
400 1 0 720 2 0 117 
400 1 0 720 18 111 0 
400 1 0 720 22 0 74 
400 1 0 720 24 89 0 
400 1 0 720 30 0 9 
400 1 0 730 2 0 128 
400 1 0 730 31 0 19 
400 1 0 730 18 76 0 
400 1 0 730 22 0 39 
400 1 0 730 24 124 0 
400 1 0 730 30 0 14 
400 1 0 740 2 0 86 
400 1 0 740 32 0 29 
400 1 0 740 33 0 1 
400 1 0 740 18 52 0 
400 1 0 740 34 15 0 
400 1 0 740 22 0 28 
400 1 0 740 24 133 0 
400 1 0 740 30 0 17 
400 1 0 740 31 0 39 
400 1 0 750 2 0 78 
400 1 0 750 18 49 0 
400 1 0 750 22 0 31 
400 1 0 750 24 108 0 
400 1 0 750 30 0 22 
400 1 0 750 31 0 28 
400 1 0 750 32 0 41 
400 1 0 750 34 43 0 
400 1 0 760 2 0 74 
400 1 0 760 18 72 0 
400 1 0 760 22 0 24 
400 1 0 760 24 103 0 
400 1 0 760 30 0 44 
400 1 0 760 31 0 14 
400 1 0 760 32 0 44 
400 1 0 760 34 25 0 
400 1 0 770 2 0 69 
400 1 0 770 18 76 0 
400 1 0 770 22 0 31 
400 1 0 770 24 109 0 
400 1 0 770 30 0 36 
400 1 0 770 31 0 26 
400 1 0 770 32 0 38 
400 1 0 770 34 15 0 
400 1 0 780 2 0 92 
400 1 0 780 18 46 0 
400 1 0 780 35 8 0 
400 1 0 780 22 0 22 
400 1 0 780 24 86 0 
400 1 0 780 30 0 27 
400 1 0 780 31 0 17 
400 1 0 780 32 0 42 
400 1 0 780 34 60 0 
400 1 0 790 2 0 97 
400 1 0 790 18 53 0 
400 1 0 790 24 61 0 
400 1 0 790 36 1 0 
400 1 0 790 30 0 45 
400 1 0 790 31 0 35 
400 1 0 790 32 0 23 
400 1 0 790 34 81 0 
400 1 0 790 35 4 0 
400 1 0 800 2 0 86 
400 1 0 800 18 65 0 
400 1 0 800 24 23 0 
400 1 0 800 37 13 0 
400 1 0 800 30 0 6 
400 1 0 800 31 0 57 
400 1 0 800 32 0 51 
400 1 0 800 34 99 0 
400 1 0 810 2 0 102 
400 1 0 810 18 37 0 
400 1 0 810 24 7 0 
400 1 0 810 30 0 12 
400 1 0 810 31 0 50 
400 1 0 810 32 0 36 
400 1 0 810 34 136 0 
400 1 0 810 37 20 0 
400 1 0 820 2 0 84 
400 1 0 820 38 0 13 
400 1 0 820 18 46 0 
400 1 0 820 30 0 20 
400 1 0 820 31 0 75 
400 1 0 820 32 0 8 
400 1 0 820 34 148 0 
400 1 0 820 37 6 0 
400 1 0 830 2 0 117 
400 1 0 830 18 22 0 
400 1 0 830 39 16 0 
400 1 0 830 40 2 0 
400 1 0 830 31 0 61 
400 1 0 830 34 160 0 
400 1 0 830 38 0 22 
400 1 0 840 2 0 111 
400 1 0 840 18 9 0 
400 1 0 840 31 0 43 
400 1 0 840 34 155 0 
400 1 0 840 38 0 46 
400 1 0 840 39 36 0 
400 1 0.323333 850 2 56 72 
400 1 0.323333 850 18 4 15 
400 1 0.323333 850 31 32 19 
400 1 0.323333 850 34 73 72 
400 1 0.323333 850 38 21 14 
400 1 0.323333 850 39 14 8 
400 1 0.323333 860 2 69 70 
400 1 0.323333 860 18 10 20 
400 1 0.323333 860 31 34 34 
400 1 0.323333 860 34 39 44 
400 1 0.323333 860 38 25 25 
400 1 0.323333 860 39 23 7 
400 1 0.323333 870 2 44 75 
400 1 0.323333 870 18 13 11 
400 1 0.323333 870 31 26 23 
400 1 0.323333 870 34 46 46 
400 1 0.323333 870 38 54 31 
400 1 0.323333 870 39 17 14 
400 1 0.323333 880 2 85 57 
400 1 0.323333 880 18 11 10 
400 1 0.323333 880 31 16 16 
400 1 0.323333 880 34 21 28 
400 1 0.323333 880 38 32 38 
400 1 0.323333 880 41 14 14 
400 1 0.323333 880 42 4 4 
400 1 0.323333 880 39 17 33 
400 1 0.323333 890 2 68 86 
400 1 0.323333 890 18 12 12 
400 1 0.323333 890 31 38 9 
400 1 0.323333 890 34 32 38 
400 1 0.323333 890 38 25 31 
400 1 0.323333 890 39 22 19 
400 1 0.323333 890 41 3 5 
400 1 0.323333 900 2 93 103 
400 1 0.323333 900 18 3 5 
400 1 0.323333 900 31 12 17 
400 1 0.323333 900 34 19 21 
400 1 0.323333 900 38 23 18 
400 1 0.323333 900 39 48 32 
400 1 0.323333 900 41 2 4 
400 1 0.323333 910 2 96 105 
400 1 0.323333 910 31 23 9 
400 1 0.323333 910 34 32 27 
400 1 0.323333 910 38 0 3 
400 1 0.323333 910 43 0 3 
400 1 0.323333 910 39 49 53 
400 1 0.323333 920 2 120 141 
400 1 0.323333 920 31 16 9 
400 1 0.323333 920 34 20 12 
400 1 0.323333 920 44 3 1 
400 1 0.323333 920 39 41 37 
400 1 0.323333 930 2 132 136 
400 1 0.323333 930 31 34 32 
400 1 0.323333 930 34 6 10 
400 1 0.323333 930 39 28 22 
400 1 0.323333 940 2 141 139 
400 1 0.323333 940 31 30 21 
400 1 0.323333 940 39 29 40 
400 1 0 950 2 116 178 
400 1 0 950 31 39 0 
400 1 0 950 45 0 6 
400 1 0 950 39 45 0 
400 1 0 950 46 0 7 
400 1 0 950 47 0 9 
400 1 0 960 2 110 190 
400 1 0 960 31 34 0 
400 1 0 960 39 48 0 
400 1 0 960 48 8 0 
400 1 0 960 45 0 5 
400 1 0 960 47 0 5 
400 1 0 970 2 101 182 
400 1 0 970 31 47 0 
400 1 0 970 39 52 0 
400 1 0 970 47 0 18 
400 1 0 980 2 128 200 
400 1 0 980 31 43 0 
400 1 0 980 39 29 0 
400 1 0 990 2 134 200 
400 1 0 990 31 38 0 
400 1 0 990 39 28 0 
400 1 0 1000 2 104 200 
400 1 0 1000 31 42 0 
400 1 0 1000 39 54 0 
400 1 0 1010 2 75 200 
400 1 0 1010 31 58 0 
400 1 0 1010 39 67 0 
400 1 0 1020 49 70 0 
400 1 0 1020 2 0 200 
400 1 0 1020 31 51 0 
400 1 0 1020 39 79 0 
400 1 0 1030 2 0 200 
400 1 0 1030 31 31 0 
400 1 0 1030 39 79 0 
400 1 0 1030 49 90 0 
400 1 0 1040 2 0 200 
400 1 0 1040 31 25 0 
400 1 0 1040 39 61 0 
400 1 0 1040 49 105 0 
400 1 0 1040 50 9 0 
400 1 0 1050 2 0 200 
400 1 0 1050 31 31 0 
400 1 0 1050 39 47 0 
400 1 0 1050 49 110 0 
400 1 0 1050 50 12 0 
400 1 0 1060 2 0 200 
400 1 0 1060 31 48 0 
400 1 0 1060 39 34 0 
400 1 0 1060 49 111 0 
400 1 0 1060 50 7 0 
400 1 0 1070 2 0 200 
400 1 0 1070 31 28 0 
400 1 0 1070 39 49 0 
400 1 0 1070 49 120 0 
400 1 0 1070 50 3 0 
400 1 0 1080 2 0 200 
400 1 0 1080 31 10 0 
400 1 0 1080 39 46 0 
400 1 0 1080 49 144 0 
400 1 0 1090 2 0 200 
400 1 0 1090 31 18 0 
400 1 0 1090 39 29 0 
400 1 0 1090 49 153 0 
400 1 0.323333 1100 2 86 110 
400 1 0.323333 1100 31 17 11 
400 1 0.323333 1100 39 9 19 
400 1 0.323333 1100 49 88 60 
400 1 0.323333 1110 2 70 70 
400 1 0.323333 1110 31 14 16 
400 1 0.323333 1110 39 15 14 
400 1 0.323333 1110 49 101 100 
400 1 0.323333 1120 2 62 68 
400 1 0.323333 1120 31 27 27 
400 1 0.323333 1120 39 17 11 
400 1 0.323333 1120 49 94 94 
400 1 0.323333 1130 2 43 74 
400 1 0.323333 1130 31 49 47 
400 1 0.323333 1130 39 8 4 
400 1 0.323333 1130 49 100 75 
400 1 0.323333 1140 2 50 51 
400 1 0.323333 1140 31 58 39 
400 1 0.323333 1140 39 10 4 
400 1 0.323333 1140 49 82 106 
400 1 0.323333 1150 2 62 55 
400 1 0.323333 1150 31 41 33 
400 1 0.323333 1150 49 97 112 
400 1 0 1160 2 73 65 
400 1 0 1160 31 18 41 
400 1 0 1160 49 109 94 
400 1 0 1170 2 80 57 
400 1 0 1170 51 28 0 
400 1 0 1170 31 0 66 
400 1 0 1170 49 92 77 
400 1 0 1180 52 40 0 
400 1 0 1180 2 0 50 
400 1 0 1180 31 0 96 
400 1 0 1180 49 108 54 
400 1 0 1180 51 52 0 
400 1 0 1190 2 0 46 
400 1 0 1190 31 0 121 
400 1 0 1190 49 133 0 
400 1 0 1190 53 0 33 
400 1 0 1190 51 33 0 
400 1 0 1190 52 34 0 
400 1 0 1200 2 0 56 
400 1 0 1200 54 0 2 
400 1 0 1200 31 0 102 
400 1 0 1200 49 132 0 
400 1 0 1200 51 50 0 
400 1 0 1200 52 18 0 
400 1 0 1200 53 0 40 
400 1 0 1210 2 0 60 
400 1 0 1210 31 0 113 
400 1 0 1210 49 108 0 
400 1 0 1210 51 66 0 
400 1 0 1210 52 26 0 
400 1 0 1210 53 0 27 
400 1 0 1220 2 0 58 
400 1 0 1220 31 0 114 
400 1 0 1220 49 113 0 
400 1 0 1220 51 70 0 
400 1 0 1220 52 17 0 
400 1 0 1220 53 0 28 
400 1 0 1230 2 0 49 
400 1 0 1230 31 0 112 
400 1 0 1230 49 104 0 
400 1 0 1230 51 52 0 
400 1 0 1230 52 44 0 
400 1 0 1230 53 0 39 
400 1 0 1240 2 0 37 
400 1 0 1240 31 0 116 
400 1 0 1240 49 112 0 
400 1 0 1240 51 46 0 
400 1 0 1240 52 42 0 
400 1 0 1240 53 0 47 
400 1 0 1250 55 0 2 
400 1 0 1250 2 0 15 
400 1 0 1250 31 0 122 
400 1 0 1250 49 121 0 
400 1 0 1250 51 30 0 
400 1 0 1250 56 6 0 
400 1 0 1250 52 43 0 
400 1 0 1250 53 0 61 
400 1 0 1260 2 0 16 
400 1 0 1260 31 0 140 
400 1 0 1260 49 115 0 
400 1 0 1260 51 27 0 
400 1 0 1260 52 58 0 
400 1 0 1260 53 0 44 
400 1 0 1270 2 0 16 
400 1 0 1270 31 0 136 
400 1 0 1270 57 0 7 
400 1 0 1270 49 112 0 
400 1 0 1270 51 41 0 
400 1 0 1270 52 47 0 
400 1 0 1270 53 0 41 
400 1 0 1280 2 0 13 
